order_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay_days,shipping_time_days,shipping_carrier,return_status
19507,delivered,2024-07-06 20:23:00,2024-07-13 20:23:00,2024-07-10 20:23:00,3.0,7.0,In-House,Not Returned
19508,delivered,2024-03-31 12:57:00,2024-04-04 12:57:00,2024-04-06 12:57:00,0.0,4.0,In-House,Not Returned
19509,cancelled,2024-04-08 12:48:00,,2024-04-16 12:48:00,,,In-House,
19510,delivered,2024-02-27 16:13:00,2024-03-09 16:13:00,2024-03-08 16:13:00,1.0,11.0,In-House,Not Returned
19511,delivered,2024-04-15 14:12:00,2024-04-21 14:12:00,2024-04-20 14:12:00,1.0,6.0,In-House,Not Returned
19512,delivered,2024-03-19 13:08:00,2024-03-28 13:08:00,2024-03-26 13:08:00,2.0,9.0,In-House,Not Returned
19513,delivered,2024-08-20 15:59:00,2024-08-21 15:59:00,2024-08-24 15:59:00,0.0,1.0,In-House,Not Returned
19514,delivered,2024-03-22 08:35:00,2024-03-29 08:35:00,2024-03-30 08:35:00,0.0,7.0,In-House,Not Returned
19515,delivered,2024-06-21 13:01:00,2024-06-28 13:01:00,2024-06-25 13:01:00,3.0,7.0,In-House,Not Returned
19516,delivered,2024-04-23 12:55:00,2024-05-01 12:55:00,2024-05-03 12:55:00,0.0,8.0,In-House,Not Returned
19517,cancelled,2024-06-30 09:26:00,,2024-07-04 09:26:00,,,In-House,
19518,delivered,2024-06-22 19:12:00,2024-07-04 19:12:00,2024-07-02 19:12:00,2.0,12.0,In-House,Not Returned
19519,cancelled,2024-04-14 12:00:00,,2024-04-21 12:00:00,,,In-House,
19520,delivered,2024-08-19 18:43:00,2024-08-26 18:43:00,2024-08-27 18:43:00,0.0,7.0,In-House,Not Returned
19521,delivered,2024-12-23 13:54:00,2024-12-28 13:54:00,2024-12-28 13:54:00,0.0,5.0,In-House,Not Returned
19522,delivered,2024-10-28 11:59:00,2024-11-03 11:59:00,2024-10-31 11:59:00,3.0,6.0,In-House,Not Returned
19523,delivered,2024-03-14 20:24:00,2024-03-18 20:24:00,2024-03-20 20:24:00,0.0,4.0,In-House,Not Returned
19524,delivered,2024-11-01 12:13:00,2024-11-05 12:13:00,2024-11-07 12:13:00,0.0,4.0,In-House,Returned
19525,delivered,2024-11-05 08:43:00,2024-11-09 08:43:00,2024-11-08 08:43:00,1.0,4.0,In-House,Not Returned
19526,delivered,2024-09-03 12:10:00,2024-09-09 12:10:00,2024-09-12 12:10:00,0.0,6.0,In-House,Returned
19527,delivered,2024-12-21 09:42:00,2024-12-28 09:42:00,2024-12-27 09:42:00,1.0,7.0,In-House,Not Returned
19528,delivered,2024-04-23 13:58:00,2024-04-30 13:58:00,2024-05-02 13:58:00,0.0,7.0,In-House,Not Returned
19529,delivered,2024-07-13 18:39:00,2024-07-16 18:39:00,2024-07-19 18:39:00,0.0,3.0,In-House,Not Returned
19530,delivered,2024-02-17 14:05:00,2024-02-29 14:05:00,2024-02-27 14:05:00,2.0,12.0,In-House,Returned
19531,delivered,2024-04-03 14:29:00,2024-04-07 14:29:00,2024-04-06 14:29:00,1.0,4.0,In-House,Not Returned
19532,delivered,2024-04-19 08:59:00,2024-04-25 08:59:00,2024-04-25 08:59:00,0.0,6.0,In-House,Not Returned
19533,delivered,2024-10-07 17:02:00,2024-10-14 17:02:00,2024-10-16 17:02:00,0.0,7.0,In-House,Not Returned
19534,delivered,2024-09-26 17:04:00,2024-10-01 17:04:00,2024-10-03 17:04:00,0.0,5.0,DHL,Not Returned
19535,delivered,2024-08-06 15:41:00,2024-08-08 15:41:00,2024-08-10 15:41:00,0.0,2.0,DHL,Not Returned
19536,delivered,2024-11-09 19:11:00,2024-11-15 19:11:00,2024-11-16 19:11:00,0.0,6.0,In-House,Not Returned
19537,delivered,2024-03-09 11:16:00,2024-03-16 11:16:00,2024-03-17 11:16:00,0.0,7.0,In-House,Not Returned
19538,delivered,2024-04-19 20:26:00,2024-04-27 20:26:00,2024-04-28 20:26:00,0.0,8.0,In-House,Returned
19539,delivered,2024-07-25 13:18:00,2024-08-02 13:18:00,2024-08-04 13:18:00,0.0,8.0,In-House,Not Returned
19540,delivered,2024-02-01 08:15:00,2024-02-03 08:15:00,2024-02-04 08:15:00,0.0,2.0,In-House,Returned
19541,delivered,2024-09-03 12:57:00,2024-09-06 12:57:00,2024-09-07 12:57:00,0.0,3.0,In-House,Not Returned
19542,delivered,2024-06-19 18:46:00,2024-06-23 18:46:00,2024-06-25 18:46:00,0.0,4.0,UPS,Not Returned
19543,delivered,2024-07-10 09:40:00,2024-07-15 09:40:00,2024-07-13 09:40:00,2.0,5.0,In-House,Not Returned
19544,delivered,2024-05-25 10:52:00,2024-05-26 10:52:00,2024-05-29 10:52:00,0.0,1.0,In-House,Not Returned
19545,delivered,2024-06-21 08:18:00,2024-06-25 08:18:00,2024-06-26 08:18:00,0.0,4.0,In-House,Not Returned
19546,delivered,2024-03-16 17:06:00,2024-03-27 17:06:00,2024-03-26 17:06:00,1.0,11.0,In-House,Not Returned
19547,delivered,2024-04-07 18:38:00,2024-04-14 18:38:00,2024-04-12 18:38:00,2.0,7.0,In-House,Not Returned
19548,delivered,2024-08-19 20:35:00,2024-08-26 20:35:00,2024-08-23 20:35:00,3.0,7.0,In-House,Not Returned
19549,delivered,2024-07-11 08:50:00,2024-07-20 08:50:00,2024-07-19 08:50:00,1.0,9.0,In-House,Returned
19550,delivered,2024-05-27 08:58:00,2024-06-02 08:58:00,2024-06-01 08:58:00,1.0,6.0,In-House,Not Returned
19551,delivered,2024-03-21 09:41:00,2024-03-26 09:41:00,2024-03-26 09:41:00,0.0,5.0,In-House,Not Returned
19552,delivered,2024-12-02 09:42:00,2024-12-09 09:42:00,2024-12-07 09:42:00,2.0,7.0,In-House,Not Returned
19553,delivered,2024-07-17 14:32:00,2024-07-22 14:32:00,2024-07-25 14:32:00,0.0,5.0,In-House,Not Returned
19554,delivered,2024-01-21 10:29:00,2024-01-30 10:29:00,2024-01-28 10:29:00,2.0,9.0,In-House,Not Returned
19555,delivered,2024-01-18 14:40:00,2024-01-30 14:40:00,2024-01-27 14:40:00,3.0,12.0,In-House,Not Returned
19556,delivered,2024-11-12 08:32:00,2024-11-22 08:32:00,2024-11-21 08:32:00,1.0,10.0,In-House,Not Returned
19557,delivered,2024-10-29 10:23:00,2024-11-02 10:23:00,2024-11-04 10:23:00,0.0,4.0,In-House,Not Returned
19558,delivered,2024-04-20 12:13:00,2024-04-27 12:13:00,2024-04-28 12:13:00,0.0,7.0,In-House,Not Returned
19559,delivered,2024-06-25 11:18:00,2024-07-08 11:18:00,2024-07-05 11:18:00,3.0,13.0,In-House,Not Returned
19560,delivered,2024-02-13 18:00:00,2024-02-20 18:00:00,2024-02-23 18:00:00,0.0,7.0,In-House,Not Returned
19561,cancelled,2024-05-29 17:57:00,,2024-06-02 17:57:00,,,In-House,
19562,delivered,2024-02-02 15:06:00,2024-02-09 15:06:00,2024-02-06 15:06:00,3.0,7.0,In-House,Returned
19563,delivered,2024-02-06 10:46:00,2024-02-17 10:46:00,2024-02-15 10:46:00,2.0,11.0,In-House,Not Returned
19564,delivered,2024-05-04 12:09:00,2024-05-10 12:09:00,2024-05-08 12:09:00,2.0,6.0,In-House,Not Returned
19565,delivered,2024-02-21 14:49:00,2024-03-02 14:49:00,2024-02-29 14:49:00,2.0,10.0,In-House,Returned
19566,delivered,2024-02-29 20:51:00,2024-03-04 20:51:00,2024-03-07 20:51:00,0.0,4.0,In-House,Not Returned
19567,delivered,2024-06-12 16:07:00,2024-06-21 16:07:00,2024-06-22 16:07:00,0.0,9.0,In-House,Not Returned
19568,delivered,2024-10-06 15:42:00,2024-10-13 15:42:00,2024-10-12 15:42:00,1.0,7.0,In-House,Not Returned
19569,delivered,2024-10-28 09:12:00,2024-10-29 09:12:00,2024-11-01 09:12:00,0.0,1.0,In-House,Not Returned
19570,delivered,2024-11-11 17:38:00,2024-11-20 17:38:00,2024-11-21 17:38:00,0.0,9.0,In-House,Not Returned
19571,delivered,2024-05-24 20:58:00,2024-06-02 20:58:00,2024-06-03 20:58:00,0.0,9.0,In-House,Not Returned
19572,delivered,2024-04-01 17:24:00,2024-04-07 17:24:00,2024-04-05 17:24:00,2.0,6.0,In-House,Not Returned
19573,delivered,2024-10-17 12:30:00,2024-10-21 12:30:00,2024-10-21 12:30:00,0.0,4.0,In-House,Returned
19574,delivered,2024-03-03 15:57:00,2024-03-14 15:57:00,2024-03-12 15:57:00,2.0,11.0,UPS,Not Returned
19575,cancelled,2024-01-11 10:49:00,,2024-01-18 10:49:00,,,In-House,
19576,delivered,2024-10-31 15:08:00,2024-11-09 15:08:00,2024-11-08 15:08:00,1.0,9.0,In-House,Returned
19577,delivered,2024-03-21 08:32:00,2024-03-21 08:32:00,2024-03-24 08:32:00,0.0,0.0,In-House,Returned
19578,delivered,2024-05-14 13:58:00,2024-05-24 13:58:00,2024-05-22 13:58:00,2.0,10.0,In-House,Not Returned
19579,delivered,2024-11-12 20:13:00,2024-11-18 20:13:00,2024-11-20 20:13:00,0.0,6.0,In-House,Not Returned
19580,delivered,2024-05-08 11:19:00,2024-05-17 11:19:00,2024-05-15 11:19:00,2.0,9.0,In-House,Not Returned
19581,delivered,2024-07-10 17:25:00,2024-07-19 17:25:00,2024-07-17 17:25:00,2.0,9.0,In-House,Not Returned
19582,delivered,2024-05-27 17:04:00,2024-06-08 17:04:00,2024-06-06 17:04:00,2.0,12.0,In-House,Not Returned
19583,delivered,2024-01-02 20:00:00,2024-01-12 20:00:00,2024-01-11 20:00:00,1.0,10.0,In-House,Not Returned
19584,delivered,2024-01-08 09:38:00,2024-01-13 09:38:00,2024-01-12 09:38:00,1.0,5.0,In-House,Not Returned
19585,delivered,2024-08-05 14:42:00,2024-08-18 14:42:00,2024-08-15 14:42:00,3.0,13.0,In-House,Returned
19586,delivered,2024-09-22 09:15:00,2024-09-25 09:15:00,2024-09-26 09:15:00,0.0,3.0,In-House,Not Returned
19587,delivered,2024-09-12 17:12:00,2024-09-23 17:12:00,2024-09-22 17:12:00,1.0,11.0,In-House,Not Returned
19588,delivered,2024-04-27 09:25:00,2024-04-29 09:25:00,2024-05-01 09:25:00,0.0,2.0,In-House,Not Returned
19589,delivered,2024-08-17 13:42:00,2024-08-18 13:42:00,2024-08-21 13:42:00,0.0,1.0,In-House,Not Returned
19590,delivered,2024-11-19 18:05:00,2024-12-02 18:05:00,2024-11-29 18:05:00,3.0,13.0,In-House,Returned
19591,cancelled,2024-11-08 19:17:00,,2024-11-17 19:17:00,,,In-House,
19592,delivered,2024-09-09 20:05:00,2024-09-12 20:05:00,2024-09-13 20:05:00,0.0,3.0,In-House,Not Returned
19593,delivered,2024-06-13 13:56:00,2024-06-16 13:56:00,2024-06-17 13:56:00,0.0,3.0,In-House,Not Returned
19594,delivered,2024-06-25 11:41:00,2024-06-28 11:41:00,2024-06-29 11:41:00,0.0,3.0,In-House,Not Returned
19595,delivered,2024-02-26 18:09:00,2024-03-02 18:09:00,2024-03-02 18:09:00,0.0,5.0,In-House,Not Returned
19596,delivered,2024-11-21 14:57:00,2024-11-21 14:57:00,2024-11-24 14:57:00,0.0,0.0,In-House,Not Returned
19597,delivered,2024-03-29 09:30:00,2024-04-06 09:30:00,2024-04-06 09:30:00,0.0,8.0,In-House,Not Returned
19598,delivered,2024-09-30 08:05:00,2024-10-05 08:05:00,2024-10-04 08:05:00,1.0,5.0,In-House,Not Returned
19599,delivered,2024-08-07 12:21:00,2024-08-16 12:21:00,2024-08-16 12:21:00,0.0,9.0,In-House,Not Returned
19600,delivered,2024-04-06 17:50:00,2024-04-13 17:50:00,2024-04-16 17:50:00,0.0,7.0,In-House,Not Returned
19601,delivered,2024-06-02 19:25:00,2024-06-12 19:25:00,2024-06-12 19:25:00,0.0,10.0,In-House,Not Returned
19602,delivered,2024-04-13 15:18:00,2024-04-17 15:18:00,2024-04-20 15:18:00,0.0,4.0,In-House,Not Returned
19603,delivered,2024-05-07 18:29:00,2024-05-19 18:29:00,2024-05-17 18:29:00,2.0,12.0,In-House,Not Returned
19604,delivered,2024-06-27 19:53:00,2024-07-07 19:53:00,2024-07-05 19:53:00,2.0,10.0,In-House,Not Returned
19605,delivered,2024-09-25 08:38:00,2024-09-25 08:38:00,2024-09-28 08:38:00,0.0,0.0,In-House,Not Returned
19606,delivered,2024-09-04 19:48:00,2024-09-04 19:48:00,2024-09-07 19:48:00,0.0,0.0,In-House,Not Returned
19607,delivered,2024-04-23 18:36:00,2024-05-02 18:36:00,2024-05-01 18:36:00,1.0,9.0,In-House,Not Returned
19608,delivered,2024-04-29 13:39:00,2024-05-08 13:39:00,2024-05-05 13:39:00,3.0,9.0,In-House,Not Returned
19609,delivered,2024-07-06 20:12:00,2024-07-08 20:12:00,2024-07-11 20:12:00,0.0,2.0,In-House,Not Returned
19610,delivered,2024-02-15 08:01:00,2024-02-21 08:01:00,2024-02-20 08:01:00,1.0,6.0,In-House,Not Returned
19611,delivered,2024-11-21 11:37:00,2024-11-22 11:37:00,2024-11-24 11:37:00,0.0,1.0,In-House,Not Returned
19612,delivered,2024-05-04 14:16:00,2024-05-14 14:16:00,2024-05-13 14:16:00,1.0,10.0,In-House,Not Returned
19613,delivered,2024-07-02 10:31:00,2024-07-12 10:31:00,2024-07-12 10:31:00,0.0,10.0,In-House,Not Returned
19614,delivered,2024-01-20 11:02:00,2024-01-27 11:02:00,2024-01-30 11:02:00,0.0,7.0,In-House,Not Returned
19615,delivered,2024-11-22 20:41:00,2024-12-02 20:41:00,2024-11-30 20:41:00,2.0,10.0,DHL,Not Returned
19616,delivered,2024-07-08 14:20:00,2024-07-17 14:20:00,2024-07-14 14:20:00,3.0,9.0,In-House,Returned
19617,delivered,2024-01-16 20:02:00,2024-01-24 20:02:00,2024-01-24 20:02:00,0.0,8.0,In-House,Not Returned
19618,delivered,2024-01-08 11:47:00,2024-01-18 11:47:00,2024-01-18 11:47:00,0.0,10.0,In-House,Not Returned
19619,delivered,2024-01-08 08:58:00,2024-01-17 08:58:00,2024-01-16 08:58:00,1.0,9.0,In-House,Not Returned
19620,delivered,2024-08-16 18:07:00,2024-08-19 18:07:00,2024-08-21 18:07:00,0.0,3.0,In-House,Not Returned
19621,delivered,2024-07-14 16:27:00,2024-07-23 16:27:00,2024-07-24 16:27:00,0.0,9.0,In-House,Not Returned
19622,delivered,2024-04-25 12:20:00,2024-04-27 12:20:00,2024-04-28 12:20:00,0.0,2.0,In-House,Not Returned
19623,delivered,2024-02-10 09:27:00,2024-02-15 09:27:00,2024-02-18 09:27:00,0.0,5.0,In-House,Not Returned
19624,delivered,2024-02-10 18:19:00,2024-02-19 18:19:00,2024-02-20 18:19:00,0.0,9.0,In-House,Not Returned
19625,delivered,2024-03-09 10:40:00,2024-03-19 10:40:00,2024-03-16 10:40:00,3.0,10.0,In-House,Not Returned
19626,delivered,2024-07-14 08:00:00,2024-07-21 08:00:00,2024-07-21 08:00:00,0.0,7.0,In-House,Not Returned
19627,delivered,2024-09-16 08:19:00,2024-09-27 08:19:00,2024-09-24 08:19:00,3.0,11.0,In-House,Not Returned
19628,delivered,2024-12-19 16:33:00,2024-12-26 16:33:00,2024-12-24 16:33:00,2.0,7.0,In-House,Not Returned
19629,delivered,2024-07-01 17:57:00,2024-07-13 17:57:00,2024-07-11 17:57:00,2.0,12.0,In-House,Not Returned
19630,delivered,2024-10-12 13:08:00,2024-10-15 13:08:00,2024-10-17 13:08:00,0.0,3.0,In-House,Not Returned
19631,delivered,2024-09-17 09:43:00,2024-09-26 09:43:00,2024-09-26 09:43:00,0.0,9.0,In-House,Not Returned
19632,delivered,2024-11-06 10:50:00,2024-11-14 10:50:00,2024-11-12 10:50:00,2.0,8.0,In-House,Returned
19633,delivered,2024-05-27 18:10:00,2024-06-04 18:10:00,2024-06-06 18:10:00,0.0,8.0,In-House,Not Returned
19634,delivered,2024-03-18 18:46:00,2024-03-23 18:46:00,2024-03-23 18:46:00,0.0,5.0,In-House,Not Returned
19635,delivered,2024-03-01 15:54:00,2024-03-06 15:54:00,2024-03-07 15:54:00,0.0,5.0,In-House,Not Returned
19636,delivered,2024-05-23 19:38:00,2024-05-29 19:38:00,2024-05-28 19:38:00,1.0,6.0,In-House,Not Returned
19637,delivered,2024-08-13 17:20:00,2024-08-23 17:20:00,2024-08-23 17:20:00,0.0,10.0,In-House,Returned
19638,delivered,2024-08-08 10:55:00,2024-08-15 10:55:00,2024-08-12 10:55:00,3.0,7.0,In-House,Not Returned
19639,delivered,2024-10-17 10:49:00,2024-10-22 10:49:00,2024-10-24 10:49:00,0.0,5.0,In-House,Not Returned
19640,delivered,2024-12-09 19:39:00,2024-12-15 19:39:00,2024-12-14 19:39:00,1.0,6.0,In-House,Not Returned
19641,delivered,2024-04-10 17:39:00,2024-04-19 17:39:00,2024-04-18 17:39:00,1.0,9.0,In-House,Returned
19642,delivered,2024-07-23 10:17:00,2024-07-27 10:17:00,2024-07-29 10:17:00,0.0,4.0,In-House,Not Returned
19643,delivered,2024-03-30 13:31:00,2024-04-07 13:31:00,2024-04-09 13:31:00,0.0,8.0,In-House,Not Returned
19644,delivered,2024-01-17 15:14:00,2024-01-28 15:14:00,2024-01-27 15:14:00,1.0,11.0,In-House,Not Returned
19645,delivered,2024-08-15 09:48:00,2024-08-20 09:48:00,2024-08-20 09:48:00,0.0,5.0,In-House,Not Returned
19646,delivered,2024-10-12 13:48:00,2024-10-18 13:48:00,2024-10-16 13:48:00,2.0,6.0,In-House,Returned
19647,delivered,2024-06-21 09:15:00,2024-06-29 09:15:00,2024-06-30 09:15:00,0.0,8.0,In-House,Not Returned
19648,delivered,2024-04-22 14:48:00,2024-04-23 14:48:00,2024-04-26 14:48:00,0.0,1.0,FedEx,Not Returned
19649,delivered,2024-08-22 20:01:00,2024-08-30 20:01:00,2024-08-31 20:01:00,0.0,8.0,FedEx,Not Returned
19650,delivered,2024-12-22 08:59:00,2025-01-01 08:59:00,2025-01-01 08:59:00,0.0,10.0,In-House,Not Returned
19651,delivered,2024-06-28 13:26:00,2024-07-06 13:26:00,2024-07-05 13:26:00,1.0,8.0,In-House,Not Returned
19652,delivered,2024-08-09 19:40:00,2024-08-18 19:40:00,2024-08-17 19:40:00,1.0,9.0,In-House,Not Returned
19653,delivered,2024-05-23 11:36:00,2024-06-03 11:36:00,2024-06-02 11:36:00,1.0,11.0,In-House,Not Returned
19654,delivered,2024-02-12 12:57:00,2024-02-22 12:57:00,2024-02-20 12:57:00,2.0,10.0,In-House,Not Returned
19655,delivered,2024-12-04 14:56:00,2024-12-12 14:56:00,2024-12-13 14:56:00,0.0,8.0,In-House,Returned
19656,delivered,2024-03-19 15:17:00,2024-03-22 15:17:00,2024-03-23 15:17:00,0.0,3.0,In-House,Not Returned
19657,delivered,2024-06-10 20:50:00,2024-06-14 20:50:00,2024-06-13 20:50:00,1.0,4.0,In-House,Not Returned
19658,delivered,2024-12-20 19:59:00,2024-12-26 19:59:00,2024-12-26 19:59:00,0.0,6.0,In-House,Not Returned
19659,delivered,2024-07-15 11:22:00,2024-07-20 11:22:00,2024-07-18 11:22:00,2.0,5.0,In-House,Not Returned
19660,delivered,2024-07-21 15:35:00,2024-07-29 15:35:00,2024-07-28 15:35:00,1.0,8.0,In-House,Not Returned
19661,delivered,2024-08-03 20:31:00,2024-08-10 20:31:00,2024-08-12 20:31:00,0.0,7.0,In-House,Not Returned
19662,delivered,2024-02-12 17:04:00,2024-02-23 17:04:00,2024-02-20 17:04:00,3.0,11.0,In-House,Not Returned
19663,delivered,2024-01-15 12:34:00,2024-01-24 12:34:00,2024-01-22 12:34:00,2.0,9.0,In-House,Not Returned
19664,delivered,2024-07-20 12:56:00,2024-07-24 12:56:00,2024-07-26 12:56:00,0.0,4.0,In-House,Not Returned
19665,delivered,2024-07-28 20:36:00,2024-08-01 20:36:00,2024-08-01 20:36:00,0.0,4.0,In-House,Returned
19666,delivered,2024-10-08 10:17:00,2024-10-18 10:17:00,2024-10-18 10:17:00,0.0,10.0,In-House,Not Returned
19667,delivered,2024-06-30 17:30:00,2024-07-06 17:30:00,2024-07-04 17:30:00,2.0,6.0,In-House,Not Returned
19668,delivered,2024-05-03 08:08:00,2024-05-08 08:08:00,2024-05-07 08:08:00,1.0,5.0,In-House,Not Returned
19669,delivered,2024-09-18 14:28:00,2024-09-22 14:28:00,2024-09-24 14:28:00,0.0,4.0,In-House,Not Returned
19670,delivered,2024-01-16 12:03:00,2024-01-18 12:03:00,2024-01-20 12:03:00,0.0,2.0,In-House,Not Returned
19671,delivered,2024-09-07 15:48:00,2024-09-17 15:48:00,2024-09-16 15:48:00,1.0,10.0,In-House,Not Returned
19672,delivered,2024-06-26 08:54:00,2024-07-03 08:54:00,2024-07-01 08:54:00,2.0,7.0,In-House,Not Returned
19673,delivered,2024-04-12 09:31:00,2024-04-14 09:31:00,2024-04-15 09:31:00,0.0,2.0,UPS,Returned
19674,delivered,2024-12-27 20:13:00,2024-12-27 20:13:00,2024-12-30 20:13:00,0.0,0.0,In-House,Not Returned
19675,delivered,2024-08-25 13:21:00,2024-09-01 13:21:00,2024-09-02 13:21:00,0.0,7.0,In-House,Not Returned
19676,delivered,2024-08-20 17:21:00,2024-08-29 17:21:00,2024-08-28 17:21:00,1.0,9.0,In-House,Not Returned
19677,delivered,2024-07-14 17:44:00,2024-07-20 17:44:00,2024-07-21 17:44:00,0.0,6.0,In-House,Not Returned
19678,delivered,2024-09-20 17:08:00,2024-09-28 17:08:00,2024-09-25 17:08:00,3.0,8.0,In-House,Not Returned
19679,delivered,2024-08-03 15:16:00,2024-08-11 15:16:00,2024-08-12 15:16:00,0.0,8.0,FedEx,Not Returned
19680,delivered,2024-03-10 15:20:00,2024-03-11 15:20:00,2024-03-13 15:20:00,0.0,1.0,In-House,Not Returned
19681,delivered,2024-02-24 12:07:00,2024-03-01 12:07:00,2024-02-27 12:07:00,3.0,6.0,In-House,Not Returned
19682,delivered,2024-01-08 20:37:00,2024-01-17 20:37:00,2024-01-16 20:37:00,1.0,9.0,In-House,Not Returned
19683,delivered,2024-09-23 11:07:00,2024-09-23 11:07:00,2024-09-26 11:07:00,0.0,0.0,In-House,Returned
19684,delivered,2024-01-26 19:07:00,2024-02-02 19:07:00,2024-02-01 19:07:00,1.0,7.0,In-House,Not Returned
19685,delivered,2024-09-19 08:12:00,2024-10-01 08:12:00,2024-09-28 08:12:00,3.0,12.0,In-House,Returned
19686,delivered,2024-10-30 15:17:00,2024-11-04 15:17:00,2024-11-03 15:17:00,1.0,5.0,In-House,Not Returned
19687,delivered,2024-02-11 13:39:00,2024-02-16 13:39:00,2024-02-19 13:39:00,0.0,5.0,In-House,Returned
19688,delivered,2024-11-08 10:09:00,2024-11-11 10:09:00,2024-11-13 10:09:00,0.0,3.0,In-House,Not Returned
19689,delivered,2024-07-30 13:31:00,2024-08-02 13:31:00,2024-08-04 13:31:00,0.0,3.0,In-House,Returned
19690,delivered,2024-07-04 09:38:00,2024-07-15 09:38:00,2024-07-12 09:38:00,3.0,11.0,In-House,Not Returned
19691,delivered,2024-09-23 17:13:00,2024-10-01 17:13:00,2024-10-03 17:13:00,0.0,8.0,In-House,Returned
19692,delivered,2024-03-05 12:28:00,2024-03-12 12:28:00,2024-03-14 12:28:00,0.0,7.0,In-House,Not Returned
19693,delivered,2024-03-06 15:48:00,2024-03-12 15:48:00,2024-03-11 15:48:00,1.0,6.0,In-House,Not Returned
19694,delivered,2024-07-25 13:21:00,2024-07-28 13:21:00,2024-07-30 13:21:00,0.0,3.0,In-House,Not Returned
19695,delivered,2024-09-07 10:58:00,2024-09-08 10:58:00,2024-09-10 10:58:00,0.0,1.0,In-House,Not Returned
19696,delivered,2024-10-18 12:37:00,2024-10-21 12:37:00,2024-10-24 12:37:00,0.0,3.0,In-House,Not Returned
19697,delivered,2024-12-12 09:47:00,2024-12-18 09:47:00,2024-12-20 09:47:00,0.0,6.0,In-House,Not Returned
19698,delivered,2024-11-11 18:28:00,2024-11-14 18:28:00,2024-11-15 18:28:00,0.0,3.0,In-House,Not Returned
19699,delivered,2024-02-17 17:48:00,2024-02-24 17:48:00,2024-02-25 17:48:00,0.0,7.0,In-House,Not Returned
19700,delivered,2024-11-16 12:47:00,2024-11-23 12:47:00,2024-11-20 12:47:00,3.0,7.0,In-House,Not Returned
19701,delivered,2024-08-21 09:18:00,2024-08-27 09:18:00,2024-08-29 09:18:00,0.0,6.0,In-House,Not Returned
19702,delivered,2024-09-30 11:27:00,2024-10-01 11:27:00,2024-10-03 11:27:00,0.0,1.0,UPS,Not Returned
19703,delivered,2024-05-27 08:47:00,2024-06-01 08:47:00,2024-06-04 08:47:00,0.0,5.0,FedEx,Not Returned
19704,delivered,2024-04-13 15:44:00,2024-04-21 15:44:00,2024-04-22 15:44:00,0.0,8.0,In-House,Not Returned
19705,delivered,2024-10-30 09:39:00,2024-11-03 09:39:00,2024-11-06 09:39:00,0.0,4.0,In-House,Returned
19706,delivered,2024-08-16 19:05:00,2024-08-21 19:05:00,2024-08-24 19:05:00,0.0,5.0,In-House,Not Returned
19707,delivered,2024-06-04 20:57:00,2024-06-07 20:57:00,2024-06-08 20:57:00,0.0,3.0,In-House,Not Returned
19708,delivered,2024-04-21 19:36:00,2024-04-27 19:36:00,2024-04-30 19:36:00,0.0,6.0,In-House,Not Returned
19709,delivered,2024-03-06 09:17:00,2024-03-15 09:17:00,2024-03-13 09:17:00,2.0,9.0,In-House,Not Returned
19710,delivered,2024-05-23 10:30:00,2024-05-29 10:30:00,2024-05-30 10:30:00,0.0,6.0,In-House,Not Returned
19711,delivered,2024-02-03 17:36:00,2024-02-12 17:36:00,2024-02-11 17:36:00,1.0,9.0,In-House,Not Returned
19712,delivered,2024-01-28 12:55:00,2024-02-05 12:55:00,2024-02-06 12:55:00,0.0,8.0,In-House,Not Returned
19713,cancelled,2024-11-13 17:46:00,,2024-11-18 17:46:00,,,In-House,
19714,delivered,2024-05-16 19:32:00,2024-05-24 19:32:00,2024-05-24 19:32:00,0.0,8.0,In-House,Returned
19715,delivered,2024-06-06 11:54:00,2024-06-09 11:54:00,2024-06-12 11:54:00,0.0,3.0,In-House,Not Returned
19716,delivered,2024-05-14 11:12:00,2024-05-21 11:12:00,2024-05-24 11:12:00,0.0,7.0,In-House,Not Returned
19717,delivered,2024-11-08 09:58:00,2024-11-19 09:58:00,2024-11-18 09:58:00,1.0,11.0,In-House,Not Returned
19718,delivered,2024-07-14 20:25:00,2024-07-22 20:25:00,2024-07-19 20:25:00,3.0,8.0,In-House,Not Returned
19719,delivered,2024-09-12 15:39:00,2024-09-20 15:39:00,2024-09-20 15:39:00,0.0,8.0,DHL,Returned
19720,delivered,2024-07-11 17:55:00,2024-07-14 17:55:00,2024-07-15 17:55:00,0.0,3.0,In-House,Returned
19721,delivered,2024-06-08 16:59:00,2024-06-11 16:59:00,2024-06-11 16:59:00,0.0,3.0,In-House,Not Returned
19722,delivered,2024-10-26 15:38:00,2024-11-02 15:38:00,2024-10-30 15:38:00,3.0,7.0,In-House,Not Returned
19723,delivered,2024-12-26 12:25:00,2024-12-31 12:25:00,2025-01-02 12:25:00,0.0,5.0,In-House,Not Returned
19724,delivered,2024-11-14 18:51:00,2024-11-20 18:51:00,2024-11-20 18:51:00,0.0,6.0,In-House,Returned
19725,delivered,2024-09-01 10:12:00,2024-09-12 10:12:00,2024-09-11 10:12:00,1.0,11.0,In-House,Not Returned
19726,delivered,2024-01-28 14:58:00,2024-01-31 14:58:00,2024-01-31 14:58:00,0.0,3.0,In-House,Not Returned
19727,cancelled,2024-07-21 12:43:00,,2024-07-26 12:43:00,,,In-House,
